t,wind
6152,2.88
6153,6.444
6154,7.236
6155,10.008
6156,10.53
6157,11.34
6158,10.53
6159,13.824
6160,14.922
6161,16.2
6162,14.382
6163,11.088
6164,9.18
6165,6.696
6166,8.352
6167,8.262
6168,6.696
6169,5.886
6170,2.646
6171,0.558
6172,0.666
6173,0.612
6174,0.54
6175,1.818
6176,3.402
6177,5.13
6178,7.164
6179,11.16
6180,13.572
6181,15.156
6182,16.002
6183,14.904
6184,14.238
6185,11.754
6186,11.286
6187,8.856
6188,5.634
6189,3.618
6190,1.98
6191,3.168
6192,4.23
6193,3.186
6194,3.798
6195,3.474
6196,4.5
6197,4.482
6198,5.688
6199,4.86
6200,4.554
6201,4.734
6202,6.174
6203,9.324
6204,10.314
6205,11.448
6206,10.998
6207,11.7
6208,11.07
6209,11.052
6210,9.486
6211,8.424
6212,3.996
6213,1.602
6214,1.224
6215,1.278
6216,1.152
6217,1.008
6218,1.44
6219,1.602
6220,1.512
6221,1.908
6222,2.304
6223,3.348
6224,4.104
6225,3.366
6226,5.148
6227,5.616
6228,6.372
6229,5.706
6230,5.238
6231,4.464
6232,3.978
6233,2.466
6234,1.206
6235,0.45
6236,0.018
6237,0.828
6238,0.576
6239,3.312
6240,5.328
6241,5.94
6242,3.996
6243,3.636
6244,3.078
6245,2.448
6246,3.798
6247,2.952
6248,2.79
6249,3.276
6250,4.32
6251,5.508
6252,5.346
6253,5.274
6254,4.878
6255,4.806
6256,3.528
6257,3.33
6258,1.566
6259,1.026
6260,0.558
6261,2.574
6262,3.69
6263,4.176
6264,3.06
6265,1.116
6266,1.242
6267,1.89
6268,2.52
6269,4.392
6270,3.852
6271,4.122
6272,4.122
6273,4.482
6274,5.022
6275,5.418
6276,5.814
6277,6.3
6278,6.03
6279,5.508
6280,4.338
6281,3.546
6282,2.52
6283,0.81
6284,0
6285,0.126
6286,0.396
6287,0.216
6288,1.026
6289,1.134
6290,2.664
6291,3.492
6292,4.86
6293,4.788
6294,4.41
6295,6.048
6296,3.798
6297,3.78
6298,3.924
6299,4.842
6300,5.67
6301,5.85
6302,4.986
6303,4.23
6304,3.726
6305,3.096
6306,3.204
6307,1.908
6308,1.404
6309,1.35
6310,1.674
6311,3.51
6312,3.276
6313,6.57
6314,4.734
6315,6.516
6316,2.988
6317,3.474
6318,5.022
6319,6.102
6320,7.47
6321,7.11
6322,8.118
6323,7.164
6324,7.11
6325,7.452
6326,8.352
6327,8.028
6328,8.694
6329,8.01
6330,5.796
6331,4.536
6332,2.952
6333,2.43
6334,1.044
6335,0.828
6336,0.81
6337,2.574
6338,0.342
6339,1.008
6340,0.684
6341,0.81
6342,1.026
6343,0.522
6344,2.07
6345,2.772
6346,3.852
6347,4.608
6348,5.04
6349,4.644
6350,4.32
6351,3.726
6352,3.276
6353,2.412
6354,1.332
6355,0.09
6356,0.018
6357,0.216
6358,0.072
6359,0.45
6360,0.522
6361,0.396
6362,0.576
6363,0.774
6364,2.268
6365,3.078
6366,2.448
6367,1.368
6368,1.656
6369,2.52
6370,3.744
6371,4.338
6372,4.554
6373,4.176
6374,4.446
6375,4.626
6376,3.564
6377,2.466
6378,1.476
6379,2.25
6380,1.35
6381,0.612
6382,0.288
6383,0.954
6384,0.108
6385,0.144
6386,0.234
6387,0.504
6388,1.368
6389,0.54
6390,0.828
6391,0.864
6392,1.638
6393,3.06
6394,4.212
6395,4.482
6396,4.212
6397,4.5
6398,4.374
6399,4.5
6400,3.564
6401,1.962
6402,0.612
6403,0.018
6404,0.576
6405,0.198
6406,2.178
6407,3.69
6408,3.33
6409,2.196
6410,0.63
6411,2.034
6412,2.52
6413,3.78
6414,3.096
6415,3.528
6416,3.384
6417,4.176
6418,4.032
6419,6.228
6420,6.786
6421,6.642
6422,6.552
6423,5.472
6424,3.798
6425,2.718
6426,2.682
6427,1.188
6428,2.016
6429,0.846
6430,0.666
6431,0.126
6432,0.72
6433,0.666
6434,0.504
6435,0.216
6436,0.576
6437,1.08
6438,0.972
6439,1.062
6440,1.926
6441,2.322
6442,4.194
6443,4.77
6444,5.22
6445,5.4
6446,5.076
6447,4.914
6448,3.672
6449,2.646
6450,1.26
6451,0.396
6452,0.162
6453,0.504
6454,0.378
6455,1.62
6456,1.728
6457,1.386
6458,1.008
6459,1.926
6460,3.258
6461,4.824
6462,6.408
6463,5.886
6464,5.418
6465,4.95
6466,5.148
6467,7.344
6468,8.82
6469,8.406
6470,8.784
6471,8.658
6472,8.64
6473,7.002
6474,6.12
6475,4.122
6476,3.078
6477,1.926
6478,1.674
6479,1.71
6480,1.116
6481,0.288
6482,0.018
6483,0
6484,0
6485,1.458
6486,0.918
6487,2.682
6488,2.628
6489,4.698
6490,6.678
6491,7.722
6492,8.55
6493,9.396
6494,10.548
6495,10.026
6496,9.27
6497,8.118
6498,7.29
6499,5.94
6500,5.922
6501,3.654
6502,2.844
6503,2.214
6504,2.79
6505,2.268
6506,2.736
6507,2.34
6508,2.934
6509,2.592
6510,3.6
6511,5.58
6512,5.472
6513,8.208
6514,8.55
6515,8.496
6516,7.632
6517,8.19
6518,9.666
6519,11.196
6520,11.628
6521,11.322
6522,8.334
6523,8.244
6524,6.804
6525,7.704
6526,8.208
6527,9.828
6528,9.342
6529,9.828
6530,8.928
6531,8.658
6532,8.478
6533,8.442
6534,7.524
6535,8.208
6536,9.504
6537,10.26
6538,10.224
6539,9.63
6540,9.162
6541,9.936
6542,10.044
6543,10.152
6544,9.378
6545,9.342
6546,7.416
6547,6.264
6548,5.472
6549,4.806
6550,4.032
6551,4.482
6552,3.492
6553,4.104
6554,4.716
6555,4.464
6556,5.04
6557,5.472
6558,5.796
6559,5.652
6560,4.914
6561,4.464
6562,6.57
6563,8.568
6564,9.612
6565,9.36
6566,8.838
6567,8.658
6568,7.704
6569,6.084
6570,4.59
6571,2.79
6572,1.854
6573,1.134
6574,0.63
6575,2.124
6576,2.448
6577,1.836
6578,1.998
6579,2.304
6580,3.114
6581,3.654
6582,4.32
6583,4.842
6584,2.898
6585,4.086
6586,4.608
6587,5.076
6588,5.994
6589,6.084
6590,5.904
6591,5.868
6592,5.4
6593,3.294
6594,2.07
6595,0.594
6596,0.468
6597,1.476
6598,2.952
6599,1.908
6600,1.674
6601,0.522
6602,0.648
6603,1.296
6604,1.674
6605,0.324
6606,1.17
6607,0.828
6608,2.754
6609,2.61
6610,3.978
6611,4.95
6612,5.184
6613,5.436
6614,4.914
6615,4.644
6616,3.546
6617,2.358
6618,1.782
6619,1.152
6620,0.306
6621,0.288
6622,0.198
6623,1.404
6624,2.124
6625,2.214
6626,1.872
6627,3.024
6628,3.582
6629,4.5
6630,6.588
6631,6.894
6632,6.372
6633,4.95
6634,6.12
6635,7.776
6636,8.766
6637,9.216
6638,9.198
6639,8.892
6640,8.262
6641,7.902
6642,6.534
6643,3.348
6644,3.492
6645,3.186
6646,2.142
6647,1.062
6648,1.314
6649,1.908
6650,2.07
6651,3.42
6652,3.024
6653,3.384
6654,3.078
6655,2.232
6656,3.204
6657,3.222
6658,4.086
6659,5.526
6660,5.31
6661,5.886
6662,5.544
6663,4.554
6664,3.6
6665,1.89
6666,1.008
6667,1.35
6668,1.404
6669,1.26
6670,0.612
6671,0.036
6672,0.396
6673,0.9
6674,0.774
6675,1.224
6676,2.07
6677,2.52
6678,3.204
6679,6.696
6680,5.22
6681,6.642
6682,6.084
6683,7.182
6684,8.298
6685,8.964
6686,9.612
6687,8.676
6688,9.216
6689,7.812
6690,7.758
6691,5.94
6692,5.49
6693,4.626
6694,3.294
6695,0.972
6696,1.476
6697,0.252
6698,0.72
6699,0.324
6700,2.196
6701,2.97
6702,2.574
6703,2.556
6704,3.6
6705,4.158
6706,5.904
6707,6.858
6708,6.678
6709,7.38
6710,6.804
6711,6.66
6712,5.598
6713,4.536
6714,4.734
6715,3.24
6716,2.844
6717,2.754
6718,2.934
6719,3.24
6720,1.89
6721,2.052
6722,2.394
6723,1.08
6724,1.314
6725,2.592
6726,2.826
6727,2.16
6728,3.348
6729,3.168
6730,4.77
6731,5.076
6732,5.796
6733,5.112
6734,4.896
6735,4.32
6736,3.798
6737,2.412
6738,1.422
6739,1.134
6740,0.684
6741,0.216
6742,1.422
6743,1.386
6744,1.44
6745,2.538
6746,3.618
6747,2.43
6748,0.792
6749,0.234
6750,0.54
6751,1.206
6752,1.818
6753,3.186
6754,3.708
6755,4.806
6756,5.094
6757,5.166
6758,4.356
6759,4.302
6760,3.24
6761,2.502
6762,1.314
6763,0.72
6764,0.486
6765,0.414
6766,0.342
6767,0.45
6768,0.324
6769,0.45
6770,0.36
6771,0.756
6772,1.098
6773,1.17
6774,1.98
6775,1.872
6776,2.718
6777,3.06
6778,3.474
6779,4.806
6780,4.824
6781,5.436
6782,4.176
6783,3.816
6784,2.898
6785,1.872
6786,1.422
6787,0.576
6788,0.216
6789,0.144
6790,0.648
6791,1.242
6792,0.702
6793,1.116
6794,1.638
6795,3.402
6796,4.32
6797,4.806
6798,5.454
6799,4.572
6800,4.194
6801,4.23
6802,3.582
6803,4.662
6804,5.22
6805,5.274
6806,5.148
6807,3.996
6808,3.744
6809,2.61
6810,2.088
6811,2.25
6812,3.33
6813,4.5
6814,4.428
6815,3.852
6816,2.268
6817,1.17
6818,0.198
6819,0.954
6820,1.368
6821,1.494
6822,1.26
6823,1.386
6824,2.646
6825,2.934
6826,5.562
6827,6.786
6828,8.514
6829,9.306
6830,9.45
6831,8.748
6832,8.424
6833,8.316
6834,6.696
6835,5.724
6836,4.932
6837,3.096
6838,0.972
6839,1.044
6840,1.422
6841,2.646
6842,2.358
6843,2.268
6844,1.422
6845,1.62
6846,2.304
6847,1.602
6848,4.428
6849,4.086
6850,7.326
6851,6.858
6852,9.54
6853,9.306
6854,11.124
6855,8.73
6856,7.506
6857,6.57
6858,8.352
6859,6.804
6860,7.506
6861,6.93
6862,6.336
6863,5.616
6864,6.3
6865,6.462
6866,5.274
6867,3.834
6868,4.626
6869,3.474
6870,3.384
6871,2.322
6872,3.384
6873,3.168
6874,3.564
6875,4.932
6876,6.588
6877,8.802
6878,10.764
6879,10.908
6880,11.268
6881,11.484
6882,9.504
6883,8.046
6884,6.318
6885,2.952
6886,3.636
6887,1.242
6888,0.972
6889,0.198
6890,1.206
6891,0.954
6892,0.882
6893,1.08
6894,1.584
6895,0.648
6896,1.692
6897,4.302
6898,8.406
6899,10.89
6900,12.114
6901,12.078
6902,12.258
6903,12.294
6904,11.682
6905,11.052
6906,9.684
6907,7.902
6908,4.842
6909,1.548
6910,1.134
6911,0.81
6912,1.044
6913,1.188
6914,1.962
6915,5.328
6916,5.04
6917,5.31
6918,4.824
6919,5.634
6920,4.914
6921,4.716
6922,3.474
6923,4.014
6924,5.04
6925,5.616
6926,5.652
6927,4.104
6928,2.952
6929,1.746
6930,0.954
6931,0.072
6932,0.126
6933,0.63
6934,0.468
6935,1.62
6936,3.654
6937,4.698
6938,5.202
6939,4.392
6940,4.968
6941,6.534
6942,4.986
6943,3.852
6944,4.788
6945,3.24
6946,3.564
6947,3.33
6948,4.41
6949,4.896
6950,5.022
6951,4.86
6952,4.14
6953,2.772
6954,1.62
6955,1.116
6956,0.774
6957,0.45
6958,0.108
6959,1.116
6960,2.448
6961,4.104
6962,3.384
6963,3.618
6964,2.79
6965,2.214
6966,1.386
6967,2.376
6968,1.584
6969,3.006
6970,3.816
6971,6.12
6972,6.318
6973,6.354
6974,6.75
6975,5.814
6976,5.544
6977,3.978
6978,2.142
6979,1.026
6980,0.198
6981,0.162
6982,0.234
6983,0.018
6984,0.288
6985,0.594
6986,0.342
6987,0.306
6988,0.45
6989,0.324
6990,0.198
6991,0.756
6992,1.764
6993,3.798
6994,5.022
6995,4.734
6996,4.662
6997,4.536
6998,4.194
6999,3.996
7000,2.448
7001,2.142
7002,1.746
7003,2.466
7004,2.214
7005,1.656
7006,2.088
7007,1.476
7008,1.8
7009,1.746
7010,1.26
7011,1.728
7012,1.368
7013,1.35
7014,1.854
7015,2.646
7016,1.71
7017,2.25
7018,2.862
7019,4.158
7020,4.878
7021,5.184
7022,5.454
7023,5.058
7024,4.572
7025,3.744
7026,2.088
7027,2.142
7028,0.828
7029,0.666
7030,0.612
7031,0.306
7032,0.612
7033,0.198
7034,0.09
7035,0
7036,0.054
7037,0
7038,0.036
7039,0.828
7040,1.566
7041,1.944
7042,2.466
7043,3.564
7044,3.6
7045,4.086
7046,4.032
7047,3.852
7048,3.06
7049,1.98
7050,0.918
7051,0.216
7052,0
7053,0
7054,0.054
7055,0
7056,0.018
7057,0.126
7058,0.036
7059,0.99
7060,1.242
7061,1.188
7062,2.34
7063,2.862
7064,2.574
7065,3.546
7066,2.502
7067,3.996
7068,4.194
7069,4.734
7070,4.572
7071,3.456
7072,3.474
7073,2.61
7074,1.656
7075,1.35
7076,0.648
7077,0.288
7078,0.756
7079,0
7080,0.018
7081,0
7082,0.558
7083,1.026
7084,3.114
7085,3.15
7086,1.944
7087,3.186
7088,1.26
7089,2.16
7090,2.7
7091,4.41
7092,4.896
7093,6.444
7094,6.642
7095,6.696
7096,5.958
7097,5.67
7098,3.636
7099,2.988
7100,2.07
7101,4.572
7102,5.04
7103,6.462
7104,7.074
7105,9.306
7106,8.928
7107,5.868
7108,5.166
7109,4.698
7110,3.924
7111,4.464
7112,5.85
7113,5.166
7114,5.778
7115,6.012
7116,6.174
7117,5.616
7118,5.508
7119,4.5
7120,3.708
7121,1.566
7122,0.828
7123,0.396
7124,0.918
7125,0.828
7126,0.288
7127,0.288
7128,1.152
7129,0.738
7130,0.666
7131,3.078
7132,4.302
7133,5.328
7134,4.734
7135,5.778
7136,5.382
7137,5.094
7138,4.356
7139,3.744
7140,4.302
7141,4.32
7142,4.806
7143,5.292
7144,4.878
7145,3.726
7146,3.492
7147,3.654
7148,4.158
7149,4.248
7150,3.708
7151,4.824
7152,5.022
7153,5.886
7154,4.572
7155,3.492
7156,2.718
7157,5.022
7158,6.336
7159,6.228
7160,7.362
7161,5.202
7162,4.878
7163,4.05
7164,4.536
7165,4.536
7166,4.572
7167,5.112
7168,4.338
7169,4.032
7170,2.772
7171,3.654
7172,5.238
7173,7.56
7174,5.778
7175,5.706
7176,3.888
7177,3.906
7178,4.59
7179,4.248
7180,4.932
7181,5.184
7182,7.308
7183,6.624
7184,6.75
7185,4.626
7186,5.31
7187,4.878
7188,7.074
7189,7.614
7190,7.218
7191,6.732
7192,6.678
7193,5.994
7194,5.67
7195,6.048
7196,4.626
7197,4.05
7198,1.854
7199,2.754
7200,1.386
7201,1.98
7202,3.366
7203,4.194
7204,3.528
7205,2.484
7206,3.15
7207,2.718
7208,5.814
7209,6.552
7210,8.352
7211,9.018
7212,9.306
7213,9.072
7214,9.036
7215,8.712
7216,8.442
7217,7.362
7218,6.714
7219,6.084
7220,5.85
7221,5.922
7222,5.508
7223,5.454
7224,5.922
7225,6.39
7226,5.202
7227,4.572
7228,3.168
7229,2.052
7230,2.43
7231,2.664
7232,3.942
7233,5.274
7234,7.11
7235,8.19
7236,8.73
7237,8.1
7238,8.55
7239,8.586
7240,7.956
7241,7.254
7242,7.002
7243,6.318
7244,5.832
7245,5.544
7246,4.986
7247,3.618
7248,3.078
7249,1.746
7250,1.08
7251,1.998
7252,2.952
7253,3.456
7254,3.942
7255,4.752
7256,5.076
7257,4.266
7258,5.652
7259,5.76
7260,6.516
7261,5.85
7262,6.426
7263,6.372
7264,5.868
7265,3.852
7266,3.492
7267,3.6
7268,3.078
7269,1.314
7270,3.06
7271,2.412
7272,3.24
7273,3.42
7274,4.734
7275,4.914
7276,5.13
7277,4.554
7278,5.184
7279,5.22
7280,3.294
7281,3.672
7282,3.438
7283,4.032
7284,4.968
7285,4.932
7286,4.464
7287,4.266
7288,3.312
7289,1.8
7290,1.296
7291,0.324
7292,0.612
7293,0.738
7294,1.26
7295,0.594
7296,1.638
7297,2.07
7298,3.024
7299,4.734
7300,5.076
7301,5.616
7302,6.336
7303,6.228
7304,5.04
7305,5.058
7306,5.814
7307,5.184
7308,6.3
7309,6.12
7310,6.57
7311,6.966
7312,6.066
7313,5.328
7314,4.608
7315,2.952
7316,3.06
7317,1.638
7318,3.024
7319,2.862
7320,3.348
7321,4.284
7322,5.31
7323,5.976
7324,7.092
7325,8.172
7326,8.028
7327,8.226
7328,7.344
7329,5.148
7330,3.672
7331,3.348
7332,4.122
7333,4.644
7334,4.266
7335,3.672
7336,2.934
7337,1.908
7338,0.684
7339,0.216
7340,0.054
7341,0.252
7342,0.99
7343,2.412
7344,1.62
7345,3.438
7346,3.312
7347,3.186
7348,3.744
7349,3.186
7350,3.042
7351,3.618
7352,3.06
7353,3.924
7354,2.97
7355,4.176
7356,4.446
7357,4.032
7358,4.968
7359,3.942
7360,3.006
7361,1.386
7362,0.396
7363,0
7364,0.144
7365,0.234
7366,0.72
7367,0.216
7368,1.026
7369,0.828
7370,0.792
7371,0.864
7372,0.936
7373,1.494
7374,2.232
7375,2.844
7376,2.664
7377,3.402
7378,3.294
7379,3.96
7380,3.51
7381,3.78
7382,3.708
7383,3.492
7384,2.322
7385,2.304
7386,1.206
7387,1.476
7388,1.17
7389,1.926
7390,2.052
7391,1.692
7392,0.216
7393,0.81
7394,1.386
7395,4.662
7396,4.338
7397,3.618
7398,2.25
7399,0.792
7400,1.53
7401,1.638
7402,2.16
7403,2.808
7404,3.006
7405,3.132
7406,2.61
7407,2.646
7408,1.908
7409,1.35
7410,1.17
7411,1.62
7412,3.798
7413,3.996
7414,4.248
7415,3.672
7416,1.872
7417,2.016
7418,2.934
7419,1.746
7420,3.708
7421,4.68
7422,2.772
7423,1.584
7424,2.556
7425,4.644
7426,7.416
7427,8.73
7428,8.946
7429,8.352
7430,10.53
7431,12.438
7432,12.366
7433,11.34
7434,8.694
7435,9.162
7436,9.792
7437,10.548
7438,11.034
7439,10.044
7440,9.612
7441,8.19
7442,7.02
7443,9.018
7444,7.992
7445,8.82
7446,8.568
7447,7.902
7448,7.974
7449,6.48
7450,7.038
7451,8.622
7452,9.432
7453,9.828
7454,9.54
7455,10.35
7456,10.206
7457,9.108
7458,7.128
7459,5.418
7460,2.646
7461,3.294
7462,3.06
7463,4.194
7464,5.166
7465,4.14
7466,4.572
7467,4.248
7468,6.138
7469,5.76
7470,6.84
7471,6.336
7472,6.678
7473,7.02
7474,5.472
7475,6.138
7476,5.238
7477,4.932
7478,4.05
7479,3.312
7480,3.906
7481,2.43
7482,3.888
7483,1.908
7484,5.436
7485,10.656
7486,10.206
7487,9.378
7488,5.922
7489,7.038
7490,8.964
7491,9.828
7492,6.984
7493,9.198
7494,7.02
7495,10.008
7496,7.416
7497,8.226
7498,4.914
7499,7.236
7500,5.4
7501,5.778
7502,5.598
7503,5.778
7504,4.266
7505,2.754
7506,0.504
7507,1.08
7508,2.898
7509,4.32
7510,4.986
7511,5.112
7512,4.572
7513,2.898
7514,2.592
7515,3.366
7516,1.836
7517,1.044
7518,1.134
7519,0.756
7520,1.53
7521,2.574
7522,3.366
7523,4.95
7524,5.31
7525,5.4
7526,5.04
7527,3.852
7528,3.582
7529,2.196
7530,1.44
7531,0.99
7532,1.494
7533,1.152
7534,1.746
7535,0.432
7536,1.584
7537,0.684
7538,1.224
7539,0.864
7540,0.81
7541,2.322
7542,2.088
7543,2.88
7544,2.43
7545,3.15
7546,4.644
7547,5.742
7548,6.102
7549,6.408
7550,5.526
7551,4.302
7552,2.106
7553,0.936
7554,0.162
7555,0.216
7556,0.36
7557,2.214
7558,3.258
7559,4.878
7560,5.13
7561,6.606
7562,7.11
7563,6.642
7564,6.102
7565,6.048
7566,5.742
7567,6.93
7568,5.634
7569,4.608
7570,4.23
7571,4.194
7572,5.094
7573,5.508
7574,5.49
7575,5.022
7576,4.05
7577,3.798
7578,3.816
7579,2.988
7580,2.016
7581,0.432
7582,1.44
7583,1.368
7584,0.18
7585,0.918
7586,0.846
7587,2.808
7588,2.844
7589,2.97
7590,2.88
7591,4.014
7592,4.482
7593,4.086
7594,3.87
7595,3.726
7596,4.23
7597,4.554
7598,4.32
7599,4.212
7600,3.528
7601,2.466
7602,0.702
7603,0.36
7604,0.054
7605,0.018
7606,0.18
7607,0.936
7608,0.378
7609,1.53
7610,3.546
7611,3.096
7612,3.474
7613,2.07
7614,2.178
7615,2.646
7616,2.43
7617,3.096
7618,2.628
7619,3.888
7620,3.924
7621,3.996
7622,3.78
7623,3.258
7624,2.304
7625,1.8
7626,0.756
7627,0.918
7628,1.152
7629,1.332
7630,0.612
7631,0.306
7632,1.782
7633,2.016
7634,3.582
7635,3.294
7636,4.536
7637,4.032
7638,4.086
7639,3.294
7640,2.88
7641,3.762
7642,3.024
7643,3.978
7644,4.086
7645,4.392
7646,3.852
7647,4.806
7648,5.706
7649,8.91
7650,10.242
7651,7.182
7652,6.426
7653,3.87
7654,4.806
7655,3.456
7656,3.636
7657,3.762
7658,4.086
7659,5.112
7660,4.59
7661,4.77
7662,5.022
7663,4.266
7664,4.896
7665,6.984
7666,7.146
7667,8.676
7668,8.082
7669,8.136
7670,7.506
7671,6.606
7672,6.408
7673,5.238
7674,3.294
7675,1.71
7676,1.278
7677,1.728
7678,2.052
7679,2.538
7680,3.6
7681,2.952
7682,3.312
7683,1.44
7684,2.898
7685,1.89
7686,2.25
7687,1.224
7688,1.98
7689,2.268
7690,3.042
7691,4.482
7692,5.022
7693,5.778
7694,5.796
7695,5.436
7696,4.392
7697,2.448
7698,1.818
7699,1.728
7700,1.908
7701,0.756
7702,0.99
7703,3.114
7704,3.474
7705,4.95
7706,4.248
7707,3.87
7708,4.356
7709,4.986
7710,3.78
7711,4.32
7712,4.194
7713,3.474
7714,3.618
7715,3.726
7716,4.59
7717,4.86
7718,5.436
7719,4.896
7720,3.978
7721,2.43
7722,0.828
7723,0.234
7724,0.162
7725,1.782
7726,2.538
7727,3.348
7728,4.788
7729,2.466
7730,1.746
7731,2.718
7732,4.158
7733,4.266
7734,4.176
7735,3.852
7736,3.528
7737,3.816
7738,3.654
7739,5.364
7740,5.85
7741,6.102
7742,6.426
7743,6.282
7744,5.238
7745,5.328
7746,3.978
7747,2.556
7748,0.882
7749,0.864
7750,0.9
7751,0.738
7752,0.198
7753,0.36
7754,1.458
7755,1.998
7756,2.538
7757,0.864
7758,3.906
7759,3.096
7760,2.394
7761,1.98
7762,2.214
7763,3.168
7764,4.068
7765,4.608
7766,3.834
7767,3.456
7768,1.584
7769,1.134
7770,0.054
7771,0.18
7772,0.306
7773,1.602
7774,3.024
7775,1.296
7776,1.422
7777,0.666
7778,1.638
7779,3.132
7780,3.06
7781,1.836
7782,1.278
7783,2.412
7784,2.088
7785,2.592
7786,3.978
7787,5.544
7788,8.424
7789,8.946
7790,9.432
7791,9.666
7792,8.874
7793,7.884
7794,5.382
7795,4.068
7796,4.824
7797,6.138
7798,8.37
7799,8.658
7800,9.162
7801,8.352
7802,10.35
7803,7.884
7804,9.162
7805,10.206
7806,12.024
7807,8.784
7808,7.488
7809,6.624
7810,7.488
7811,9.216
7812,9.486
7813,8.82
7814,7.524
7815,6.318
7816,6.426
7817,5.094
7818,4.032
7819,3.636
7820,3.69
7821,3.312
7822,1.71
7823,3.582
7824,4.788
7825,1.782
7826,1.242
7827,0.936
7828,0.882
7829,0.9
7830,1.62
7831,1.944
7832,4.248
7833,3.042
7834,2.646
7835,6.984
7836,7.596
7837,8.118
7838,6.588
7839,7.902
7840,4.428
7841,4.284
7842,2.682
7843,2.16
7844,1.926
7845,3.258
7846,5.13
7847,5.652
7848,1.782
7849,3.15
7850,1.962
7851,1.314
7852,0.378
7853,0.234
7854,0.342
7855,0.756
7856,0.684
7857,1.764
7858,1.26
7859,4.302
7860,6.282
7861,7.992
7862,9.144
7863,10.764
7864,10.692
7865,10.152
7866,7.776
7867,5.274
7868,2.646
7869,1.152
7870,0.756
7871,0.702
7872,0.648
7873,0.504
7874,2.214
7875,1.926
7876,1.998
7877,1.728
7878,2.052
7879,2.484
7880,2.448
7881,3.942
7882,5.31
7883,8.388
7884,9.054
7885,9.216
7886,10.17
7887,10.566
7888,10.134
7889,10.17
7890,9.576
7891,8.424
7892,5.814
7893,6.282
7894,1.332
7895,2.754
7896,1.368
7897,4.212
7898,1.98
7899,2.484
7900,4.41
7901,2.61
7902,4.392
7903,3.798
7904,4.41
7905,3.024
7906,3.798
7907,2.736
7908,4.194
7909,3.096
7910,3.618
7911,2.178
7912,2.016
7913,0.504
7914,0.954
7915,0.846
7916,2.52
7917,4.302
7918,3.744
7919,3.654
7920,5.04
7921,5.922
7922,6.786
7923,4.644
7924,5.94
7925,6.138
7926,5.058
7927,5.256
7928,3.78
7929,5.148
7930,5.418
7931,4.518
7932,3.762
7933,3.132
7934,2.988
7935,2.214
7936,1.602
7937,0.864
7938,1.242
7939,2.268
7940,4.122
7941,3.708
7942,4.23
7943,3.096
7944,2.7
7945,2.034
7946,2.286
7947,2.232
7948,1.692
7949,1.458
7950,1.764
7951,2.07
7952,1.926
7953,2.502
7954,2.538
7955,2.52
7956,2.718
7957,2.844
7958,2.502
7959,2.376
7960,0.828
7961,0.45
7962,0.342
7963,0.18
7964,1.188
7965,0
7966,0.468
7967,1.17
7968,1.548
7969,2.25
7970,2.412
7971,2.808
7972,3.006
7973,0.954
7974,0.864
7975,1.188
7976,0.918
7977,2.934
7978,3.132
7979,3.798
7980,4.77
7981,5.022
7982,4.752
7983,3.942
7984,2.178
7985,0.432
7986,0.486
7987,0.756
7988,1.926
7989,2.952
7990,2.7
7991,3.348
7992,3.24
7993,3.006
7994,3.978
7995,4.788
7996,4.95
7997,5.382
7998,5.544
7999,6.192
8000,5.094
8001,4.446
8002,4.356
8003,3.888
8004,3.816
8005,4.032
8006,4.284
8007,5.346
8008,5.22
8009,4.14
8010,2.448
8011,2.844
8012,2.862
8013,3.186
8014,3.654
8015,2.844
8016,2.826
8017,2.7
8018,4.464
8019,5.652
8020,5.418
8021,8.082
8022,8.208
8023,9.396
8024,9.09
8025,10.674
8026,11.934
8027,12.348
8028,12.15
8029,13.176
8030,12.762
8031,10.944
8032,11.952
8033,9.486
8034,9.486
8035,8.658
8036,8.352
8037,7.344
8038,7.614
8039,7.326
8040,7.65
8041,6.048
8042,4.716
8043,3.456
8044,4.212
8045,4.41
8046,5.598
8047,4.338
8048,4.698
8049,2.844
8050,4.77
8051,7.02
8052,7.704
8053,8.244
8054,8.262
8055,8.226
8056,7.362
8057,5.274
8058,3.834
8059,2.484
8060,2.394
8061,2.772
8062,2.142
8063,1.71
8064,0.702
8065,1.278
8066,1.746
8067,1.854
8068,2.664
8069,3.186
8070,4.122
8071,4.752
8072,4.05
8073,4.122
8074,2.646
8075,3.582
8076,4.122
8077,4.266
8078,3.834
8079,2.664
8080,1.476
8081,0.504
8082,0.63
8083,0.396
8084,0.504
8085,1.008
8086,0.792
8087,1.026
8088,1.854
8089,1.386
8090,1.926
8091,3.672
8092,2.934
8093,2.898
8094,2.772
8095,1.872
8096,2.934
8097,2.808
8098,3.132
8099,3.114
8100,3.618
8101,4.572
8102,4.806
8103,4.806
8104,4.932
8105,5.274
8106,5.868
8107,4.86
8108,4.338
8109,3.996
8110,5.364
8111,4.104
8112,4.806
8113,3.708
8114,2.7
8115,2.628
8116,3.168
8117,1.908
8118,2.7
8119,3.294
8120,2.232
8121,2.502
8122,2.322
8123,3.942
8124,3.798
8125,3.6
8126,3.834
8127,3.546
8128,4.572
8129,4.302
8130,5.382
8131,5.328
8132,4.248
8133,3.618
8134,3.114
8135,2.988
8136,3.618
8137,3.276
8138,4.626
8139,4.536
8140,3.852
8141,4.086
8142,4.824
8143,2.88
8144,2.844
8145,3.006
8146,3.438
8147,3.006
8148,3.816
8149,4.302
8150,4.176
8151,3.384
8152,3.672
8153,2.898
